TMIW,3,
RIDE SUMMARY,
Total Time,3605,Seconds,
Total Distance,10531.0,M,
Device Name,KayakPro B6081290,
Device ID,E0:FB:B6:08:12:90,
Start Time,1647777844855,
End Time,1647781450095,
CAL,565,
Uploaded,false,
Strava ID,0,
Four CC,KPro,
Sport,Kayaking,
Power Factor,1.0,
Calorie Factor,1.0,
HR Calorie Factor,1.0,
HRM Calorie Factor,1.0,
HRM ID,F0:13:C3:B1:8C:ED,
HR Based Calories,true,
Time Zone,Europe/Budapest,
SUUNTO Uploaded,false,
SUUNTO Blob Url,,
SUUNTO Workout Url,,
SUUNTO Upload Id,,
Under Armour Uploaded,false,
Under Armour Workout Id,0,
Training Peaks Uploaded,false,
training_peaks_athlete_id,0,
training_peaks_workout_id,0,
Moving Time,3604786,

RIDE DATA
Power,RPM,HR,DISTANCE,TIME_STAMP,ELAPSED,SPEED,CAL,
105,86,161,5583.00,1647779731122,1886,10.59,301,
104,89,161,5584.00,1647779731732,1887,10.59,301,
104,89,161,5586.00,1647779732205,1887,10.59,301,
109,87,162,5587.00,1647779732866,1888,10.71,301,
110,87,162,5590.00,1647779733656,1888,10.78,301,
110,87,163,5592.00,1647779734620,1889,10.78,301,
109,88,163,5595.00,1647779735090,1890,10.71,301,
104,89,164,5596.00,1647779735891,1891,10.59,301,
104,90,164,5599.00,1647779736539,1892,10.59,301,
104,89,166,5601.00,1647779737121,1892,10.59,302,
112,80,166,5602.00,1647779737740,1893,10.84,302,
112,66,166,5604.00,1647779738218,1893,10.84,302,
115,64,167,5605.00,1647779738815,1894,10.91,302,
109,70,167,5607.00,1647779739423,1894,10.71,302,
102,84,168,5609.00,1647779740022,1895,10.53,302,
100,91,168,5611.00,1647779740619,1896,10.40,302,
102,89,168,5612.00,1647779741344,1896,10.53,302,
105,88,168,5615.00,1647779741970,1897,10.59,302,
105,88,168,5617.00,1647779742531,1898,10.59,302,
108,88,168,5618.00,1647779743086,1898,10.71,303,
110,89,168,5620.00,1647779743739,1899,10.78,303,
110,91,168,5621.00,1647779744215,1899,10.78,303,
110,92,168,5623.00,1647779744829,1900,10.78,303,
110,92,168,5625.00,1647779745421,1900,10.78,303,
110,90,169,5627.00,1647779746064,1901,10.78,303,
109,89,169,5629.00,1647779746611,1902,10.71,303,
114,89,169,5630.00,1647779747096,1902,10.91,303,
116,89,169,5632.00,1647779747571,1903,10.98,303,
116,89,170,5633.00,1647779748048,1903,10.98,303,
116,89,170,5635.00,1647779748535,1904,10.98,303,
116,88,170,5636.00,1647779749111,1904,10.98,304,
114,88,170,5637.00,1647779749742,1904,10.91,304,
115,88,170,5639.00,1647779750213,1905,10.91,304,
114,88,169,5641.00,1647779750901,1906,10.91,304,
112,88,169,5643.00,1647779751421,1906,10.84,304,
110,87,168,5645.00,1647779752005,1907,10.78,304,
112,87,168,5647.00,1647779752620,1908,10.84,304,
114,86,168,5649.00,1647779753225,1908,10.91,304,
115,87,168,5651.00,1647779753814,1909,10.91,304,
111,88,168,5652.00,1647779754287,1909,10.78,304,
111,91,167,5654.00,1647779754959,1910,10.78,304,
112,91,167,5655.00,1647779755500,1910,10.84,305,
116,92,167,5657.00,1647779755971,1911,10.98,305,
113,91,167,5658.00,1647779756698,1911,10.84,305,
113,91,166,5661.00,1647779757412,1912,10.84,305,
114,91,166,5663.00,1647779757885,1913,10.91,305,
115,90,166,5664.00,1647779758375,1913,10.91,305,
115,91,163,5666.00,1647779759026,1914,10.91,305,
113,90,163,5668.00,1647779759582,1915,10.84,305,
111,90,163,5670.00,1647779760049,1915,10.78,305,
109,89,163,5671.00,1647779760538,1916,10.71,305,
112,89,163,5673.00,1647779761133,1916,10.84,305,
112,90,163,5674.00,1647779761733,1917,10.84,306,
113,90,163,5676.00,1647779762205,1917,10.84,306,
110,91,161,5677.00,1647779762691,1918,10.78,306,
112,90,161,5679.00,1647779763212,1918,10.84,306,
111,90,161,5681.00,1647779763905,1919,10.78,306,
111,90,161,5682.00,1647779764371,1919,10.78,306,
111,89,161,5684.00,1647779764916,1920,10.78,306,
112,89,161,5686.00,1647779765582,1921,10.84,306,
115,88,163,5688.00,1647779766049,1921,10.91,306,
115,88,163,5689.00,1647779766527,1922,10.91,306,
114,88,165,5691.00,1647779767145,1922,10.91,306,
114,88,165,5692.00,1647779767727,1923,10.91,307,
111,87,165,5694.00,1647779768211,1923,10.78,307,
112,87,164,5695.00,1647779768820,1924,10.84,307,
110,87,164,5697.00,1647779769422,1924,10.78,307,
108,87,164,5699.00,1647779770051,1925,10.71,307,
104,89,164,5701.00,1647779770618,1926,10.59,307,
104,91,164,5703.00,1647779771344,1926,10.59,307,
103,91,164,5705.00,1647779771902,1927,10.53,307,
108,89,164,5707.00,1647779772541,1928,10.71,307,
108,87,165,5708.00,1647779773137,1928,10.71,307,
109,86,165,5710.00,1647779773735,1929,10.71,308,
110,86,165,5711.00,1647779774207,1929,10.78,308,
110,86,165,5713.00,1647779774842,1930,10.78,308,
110,85,165,5715.00,1647779775420,1930,10.78,308,
110,85,162,5717.00,1647779776119,1931,10.78,308,
108,86,162,5719.00,1647779776612,1932,10.71,308,
109,86,162,5720.00,1647779777093,1932,10.71,308,
113,87,162,5722.00,1647779777887,1933,10.84,308,
108,87,162,5725.00,1647779778546,1934,10.71,308,
108,87,161,5726.00,1647779779161,1934,10.71,308,
106,87,161,5728.00,1647779779745,1935,10.65,308,
106,86,161,5729.00,1647779780212,1935,10.65,309,
103,86,161,5731.00,1647779780815,1936,10.53,309,
103,86,161,5733.00,1647779781421,1936,10.53,309,
100,87,161,5734.00,1647779782029,1937,10.40,309,
102,87,161,5737.00,1647779782619,1938,10.53,309,
104,86,161,5738.00,1647779783095,1938,10.59,309,
106,86,160,5740.00,1647779783574,1939,10.65,309,
106,85,160,5741.00,1647779784163,1939,10.65,309,
106,86,160,5743.00,1647779784778,1940,10.65,309,
110,86,160,5745.00,1647779785491,1940,10.78,309,
110,87,160,5746.00,1647779785966,1941,10.78,309,
110,88,160,5748.00,1647779786448,1941,10.78,310,
110,87,161,5749.00,1647779786986,1942,10.78,310,
108,87,161,5751.00,1647779787660,1943,10.71,310,
108,86,161,5753.00,1647779788143,1943,10.71,310,
109,85,162,5754.00,1647779788606,1944,10.71,310,
109,85,162,5756.00,1647779789229,1944,10.71,310,
106,85,162,5758.00,1647779789850,1945,10.65,310,
106,85,162,5760.00,1647779790534,1946,10.65,310,
106,83,163,5762.00,1647779791130,1946,10.65,310,
108,83,163,5763.00,1647779791980,1947,10.71,310,
109,84,163,5766.00,1647779792445,1947,10.71,311,
109,85,162,5767.00,1647779793047,1948,10.71,311,
111,86,162,5769.00,1647779793659,1949,10.78,311,
111,85,161,5771.00,1647779794263,1949,10.78,311,
112,84,161,5773.00,1647779794862,1950,10.84,311,
112,84,161,5774.00,1647779795331,1950,10.84,311,
112,84,160,5776.00,1647779795881,1951,10.84,311,
111,84,160,5778.00,1647779796542,1952,10.78,311,
111,85,160,5780.00,1647779797011,1952,10.78,311,
111,86,160,5780.00,1647779797490,1952,10.78,311,
105,85,157,5782.00,1647779798112,1953,10.59,311,
106,84,157,5784.00,1647779798691,1954,10.65,312,
109,83,157,5786.00,1647779799181,1954,10.71,312,
109,83,161,5787.00,1647779799841,1955,10.71,312,
106,84,161,5789.00,1647779800377,1955,10.65,312,
108,84,163,5791.00,1647779800999,1956,10.71,312,
108,83,162,5793.00,1647779802035,1957,10.71,312,
106,82,162,5796.00,1647779802779,1958,10.65,312,
104,82,162,5798.00,1647779803501,1958,10.59,312,
106,81,162,5800.00,1647779804088,1959,10.65,312,
109,80,162,5802.00,1647779804695,1960,10.71,312,
109,80,162,5803.00,1647779805172,1960,10.71,313,
109,80,162,5805.00,1647779805888,1961,10.71,313,
109,80,162,5807.00,1647779806374,1961,10.71,313,
111,80,161,5809.00,1647779807007,1962,10.78,313,
110,80,161,5811.00,1647779807581,1963,10.78,313,
106,80,160,5812.00,1647779808186,1963,10.65,313,
105,80,160,5815.00,1647779808784,1964,10.59,313,
105,80,161,5816.00,1647779809877,1964,10.59,313,
111,82,161,5819.00,1647779810462,1965,10.78,313,
111,84,161,5821.00,1647779811171,1966,10.78,314,
111,83,161,5823.00,1647779811652,1967,10.78,314,
110,83,161,5824.00,1647779812379,1967,10.78,314,
108,81,160,5826.00,1647779812933,1968,10.71,314,
105,79,160,5828.00,1647779813577,1968,10.59,314,
106,79,160,5830.00,1647779814213,1969,10.65,314,
104,78,160,5832.00,1647779814782,1970,10.59,314,
104,79,160,5834.00,1647779815502,1970,10.59,314,
106,79,159,5835.00,1647779815970,1971,10.65,314,
109,79,159,5837.00,1647779816455,1971,10.71,314,
109,81,160,5838.00,1647779817088,1972,10.71,314,
106,81,160,5841.00,1647779817662,1973,10.65,315,
104,82,160,5842.00,1647779818136,1973,10.59,315,
103,82,160,5843.00,1647779818862,1974,10.53,315,
102,82,160,5846.00,1647779819582,1974,10.53,315,
103,83,160,5848.00,1647779820048,1975,10.53,315,
102,83,160,5849.00,1647779820535,1976,10.53,315,
102,83,161,5851.00,1647779821141,1976,10.53,315,
103,83,161,5852.00,1647779821736,1977,10.53,315,
106,83,161,5854.00,1647779822215,1977,10.65,315,
106,83,161,5855.00,1647779822844,1978,10.65,315,
106,83,161,5857.00,1647779823421,1978,10.65,315,
104,83,162,5859.00,1647779824095,1979,10.59,316,
104,83,162,5861.00,1647779824611,1980,10.59,316,
108,83,162,5863.00,1647779825093,1980,10.71,316,
108,83,163,5864.00,1647779825813,1981,10.71,316,
105,83,163,5866.00,1647779826545,1981,10.59,316,
108,83,164,5868.00,1647779827181,1982,10.71,316,
108,82,164,5870.00,1647779827728,1983,10.71,316,
110,82,164,5871.00,1647779828209,1983,10.78,316,
108,82,164,5873.00,1647779828689,1984,10.71,316,
108,81,164,5874.00,1647779829297,1984,10.71,316,
105,82,164,5877.00,1647779829898,1985,10.59,316,
104,82,164,5878.00,1647779830366,1985,10.59,317,
104,83,164,5880.00,1647779830949,1986,10.59,317,
105,85,164,5882.00,1647779831580,1987,10.59,317,
104,84,163,5883.00,1647779832197,1987,10.59,317,
100,84,163,5885.00,1647779832781,1988,10.40,317,
100,83,162,5887.00,1647779833492,1988,10.40,317,
98,82,162,5888.00,1647779834221,1989,10.34,317,
100,82,162,5890.00,1647779834692,1990,10.40,317,
101,82,163,5892.00,1647779835275,1990,10.47,317,
103,82,163,5894.00,1647779835898,1991,10.53,317,
103,82,163,5896.00,1647779836373,1991,10.53,318,
103,82,163,5897.00,1647779836984,1992,10.53,318,
103,81,163,5899.00,1647779837582,1993,10.53,318,
102,82,164,5901.00,1647779838219,1993,10.53,318,
102,81,164,5903.00,1647779838777,1994,10.53,318,
101,82,164,5904.00,1647779839497,1994,10.47,318,
101,82,164,5906.00,1647779839980,1995,10.47,318,
100,82,164,5907.00,1647779840451,1995,10.40,318,
95,82,164,5909.00,1647779841033,1996,10.23,318,
95,82,164,5911.00,1647779841899,1997,10.23,318,
98,82,164,5913.00,1647779842375,1997,10.34,318,
98,82,164,5914.00,1647779842961,1998,10.34,319,
97,81,164,5916.00,1647779843579,1999,10.34,319,
95,83,163,5918.00,1647779844224,1999,10.23,319,
98,84,163,5920.00,1647779844786,2000,10.34,319,
102,85,163,5921.00,1647779845508,2000,10.53,319,
100,85,163,5923.00,1647779845972,2001,10.40,319,
100,84,163,5924.00,1647779846453,2001,10.40,319,
99,84,162,5926.00,1647779847087,2002,10.40,319,
101,83,162,5928.00,1647779847661,2003,10.47,319,
103,83,162,5929.00,1647779848130,2003,10.53,319,
103,83,162,5931.00,1647779848606,2004,10.53,319,
103,83,160,5932.00,1647779849224,2004,10.53,319,
106,83,160,5935.00,1647779849823,2005,10.65,320,
105,82,160,5936.00,1647779850289,2005,10.59,320,
105,82,160,5938.00,1647779850875,2006,10.59,320,
105,82,160,5939.00,1647779851501,2006,10.59,320,
104,81,160,5941.00,1647779851974,2007,10.59,320,
104,81,160,5942.00,1647779852454,2007,10.59,320,
104,81,160,5943.00,1647779853075,2008,10.59,320,
103,81,160,5946.00,1647779853655,2009,10.53,320,
104,82,160,5947.00,1647779854125,2009,10.59,320,
104,82,160,5949.00,1647779854823,2010,10.59,320,
103,81,160,5951.00,1647779855341,2010,10.53,320,
103,81,163,5952.00,1647779856130,2011,10.53,321,
102,81,163,5955.00,1647779856782,2012,10.53,321,
102,82,163,5956.00,1647779857251,2012,10.53,321,
98,82,164,5957.00,1647779857822,2013,10.34,321,
98,83,164,5959.00,1647779858465,2013,10.34,321,
98,83,166,5961.00,1647779859089,2014,10.34,321,
102,83,166,5963.00,1647779859657,2015,10.53,321,
105,84,166,5965.00,1647779860132,2015,10.59,321,
106,83,166,5966.00,1647779860604,2016,10.65,321,
104,83,166,5968.00,1647779861242,2016,10.59,321,
102,83,166,5970.00,1647779861809,2017,10.53,321,
102,82,166,5971.00,1647779862288,2017,10.53,322,
103,82,167,5973.00,1647779862857,2018,10.53,322,
100,82,167,5974.00,1647779863487,2018,10.40,322,
100,81,167,5976.00,1647779863970,2019,10.40,322,
98,81,167,5977.00,1647779864448,2019,10.34,322,
99,81,167,5978.00,1647779865048,2020,10.40,322,
99,82,167,5981.00,1647779865642,2021,10.40,322,
99,83,167,5982.00,1647779866125,2021,10.40,322,
99,83,167,5983.00,1647779866801,2022,10.40,322,
101,83,167,5986.00,1647779867328,2022,10.47,322,
101,82,168,5987.00,1647779868037,2023,10.47,322,
103,81,168,5989.00,1647779868537,2024,10.53,323,
103,82,168,5990.00,1647779869012,2024,10.53,323,
104,83,168,5991.00,1647779869487,2024,10.59,323,
102,84,168,5993.00,1647779870117,2025,10.53,323,
101,82,168,5995.00,1647779870697,2026,10.47,323,
101,80,168,5997.00,1647779871173,2026,10.47,323,
104,80,168,5998.00,1647779871859,2027,10.59,323,
105,81,168,6000.00,1647779872856,2027,10.59,323,
103,83,168,6003.00,1647779873330,2028,10.53,323,
105,83,169,6005.00,1647779873939,2029,10.59,323,
105,83,169,6007.00,1647779874542,2030,10.59,323,
103,83,169,6008.00,1647779875010,2030,10.53,324,
103,82,169,6009.00,1647779875889,2030,10.53,324,
105,81,169,6012.00,1647779876703,2031,10.59,324,
108,82,168,6014.00,1647779877337,2032,10.71,324,
108,83,168,6016.00,1647779877909,2033,10.71,324,
108,83,168,6018.00,1647779878389,2033,10.71,324,
105,84,169,6019.00,1647779879004,2034,10.59,324,
105,84,169,6022.00,1647779879581,2035,10.59,324,
105,84,169,6023.00,1647779880297,2035,10.59,324,
106,84,168,6025.00,1647779880941,2036,10.65,324,
108,84,168,6027.00,1647779881491,2036,10.71,325,
108,86,167,6028.00,1647779882157,2037,10.71,325,
105,86,167,6030.00,1647779882692,2038,10.59,325,
103,86,164,6032.00,1647779883321,2038,10.53,325,
101,84,164,6034.00,1647779883895,2039,10.47,325,
101,82,164,6036.00,1647779884365,2039,10.47,325,
102,82,163,6037.00,1647779885011,2040,10.53,325,
105,82,165,6039.00,1647779886025,2041,10.59,325,
106,83,165,6042.00,1647779886533,2042,10.65,325,
106,83,165,6044.00,1647779887012,2042,10.65,325,
106,84,165,6044.00,1647779887491,2042,10.65,326,
105,83,165,6046.00,1647779888138,2043,10.59,326,
105,84,165,6048.00,1647779888701,2044,10.59,326,
105,84,165,6050.00,1647779889420,2044,10.59,326,
104,84,165,6052.00,1647779889889,2045,10.59,326,
106,84,164,6053.00,1647779890455,2045,10.65,326,
106,83,164,6055.00,1647779891093,2046,10.65,326,
108,82,164,6057.00,1647779891576,2047,10.71,326,
106,82,162,6058.00,1647779892162,2047,10.65,326,
104,82,162,6061.00,1647779892775,2048,10.59,326,
104,82,161,6062.00,1647779893488,2048,10.59,326,
106,82,161,6064.00,1647779893972,2049,10.65,327,
109,82,161,6065.00,1647779894453,2049,10.71,327,
109,83,161,6067.00,1647779895093,2050,10.71,327,
109,83,161,6068.00,1647779895652,2050,10.71,327,
108,83,161,6070.00,1647779896126,2051,10.71,327,
106,83,161,6072.00,1647779896815,2052,10.65,327,
108,83,161,6074.00,1647779897331,2052,10.71,327,
105,83,165,6075.00,1647779898060,2053,10.59,327,
104,82,165,6078.00,1647779898534,2054,10.59,327,
104,81,165,6079.00,1647779899015,2054,10.59,327,
108,81,165,6080.00,1647779899492,2054,10.71,327,
108,84,167,6081.00,1647779900126,2055,10.71,328,
106,85,167,6084.00,1647779900944,2056,10.65,328,
106,85,167,6086.00,1647779901407,2056,10.65,328,
104,83,166,6087.00,1647779902021,2057,10.59,328,
106,82,166,6089.00,1647779902618,2058,10.65,328,
105,82,166,6091.00,1647779903090,2058,10.59,328,
105,84,166,6092.00,1647779903569,2059,10.59,328,
103,84,167,6094.00,1647779904055,2059,10.53,328,
102,83,167,6095.00,1647779904540,2060,10.53,328,
102,80,166,6097.00,1647779905164,2060,10.53,328,
103,79,166,6098.00,1647779905732,2061,10.53,328,
105,79,166,6100.00,1647779906213,2061,10.59,328,
105,79,166,6101.00,1647779906865,2062,10.59,329,
106,79,166,6103.00,1647779907421,2062,10.65,329,
108,79,166,6105.00,1647779908087,2063,10.71,329,
106,79,166,6107.00,1647779908613,2064,10.65,329,
105,80,166,6109.00,1647779909085,2064,10.59,329,
105,80,168,6110.00,1647779909569,2065,10.59,329,
104,80,168,6111.00,1647779910200,2065,10.59,329,
105,81,173,6114.00,1647779911226,2066,10.59,329,
104,81,173,6116.00,1647779911729,2067,10.59,329,
103,82,173,6117.00,1647779912464,2067,10.53,329,
103,83,173,6119.00,1647779913101,2068,10.53,330,
100,83,173,6122.00,1647779913662,2069,10.40,330,
100,82,174,6123.00,1647779914288,2069,10.40,330,
101,81,174,6125.00,1647779914862,2070,10.47,330,
101,81,174,6127.00,1647779915328,2070,10.47,330,
102,81,173,6128.00,1647779915921,2071,10.53,330,
101,82,173,6130.00,1647779916541,2072,10.47,330,
102,82,173,6132.00,1647779917186,2072,10.53,330,
102,81,173,6133.00,1647779917733,2073,10.53,330,
100,81,173,6135.00,1647779918217,2073,10.40,330,
99,81,173,6136.00,1647779918690,2074,10.40,330,
99,81,173,6138.00,1647779919323,2074,10.40,331,
100,81,173,6140.00,1647779919896,2075,10.40,331,
101,80,173,6141.00,1647779920364,2075,10.47,331,
101,81,174,6143.00,1647779920974,2076,10.47,331,
103,81,174,6145.00,1647779921576,2077,10.53,331,
103,81,174,6146.00,1647779922051,2077,10.53,331,
105,81,174,6148.00,1647779922533,2078,10.59,331,
108,81,173,6149.00,1647779923192,2078,10.71,331,
106,82,173,6151.00,1647779923730,2079,10.65,331,
106,82,173,6152.00,1647779924204,2079,10.65,331,
106,82,172,6154.00,1647779924899,2080,10.65,331,
105,82,172,6156.00,1647779925424,2080,10.59,332,
105,82,172,6157.00,1647779926221,2081,10.59,332,
102,82,172,6160.00,1647779926863,2082,10.53,332,
102,82,172,6162.00,1647779927333,2082,10.53,332,
102,80,170,6163.00,1647779927910,2083,10.53,332,
103,79,170,6166.00,1647779928542,2084,10.53,332,
103,79,169,6167.00,1647779929006,2084,10.53,332,
103,80,169,6168.00,1647779929489,2084,10.53,332,
103,81,166,6169.00,1647779930216,2085,10.53,332,
102,81,166,6171.00,1647779930691,2086,10.53,332,
102,81,165,6173.00,1647779931342,2086,10.53,332,
103,81,165,6175.00,1647779931893,2087,10.53,333,
103,80,165,6176.00,1647779932371,2087,10.53,333,
101,80,164,6178.00,1647779932990,2088,10.47,333,
101,81,164,6179.00,1647779933578,2088,10.47,333,
100,82,164,6181.00,1647779934046,2089,10.40,333,
101,82,162,6183.00,1647779935248,2090,10.47,333,
102,82,162,6186.00,1647779935730,2091,10.53,333,
105,82,162,6187.00,1647779936222,2091,10.59,333,
105,81,162,6189.00,1647779936862,2092,10.59,333,
106,81,162,6191.00,1647779937409,2092,10.65,333,
106,81,161,6193.00,1647779938094,2093,10.65,333,
103,82,161,6195.00,1647779938613,2094,10.53,334,
100,82,161,6196.00,1647779939274,2094,10.40,334,
100,81,161,6198.00,1647779939820,2095,10.40,334,
100,80,161,6200.00,1647779940299,2095,10.40,334,
103,79,161,6201.00,1647779940896,2096,10.53,334,
105,81,160,6203.00,1647779941914,2096,10.59,334,
104,82,160,6206.00,1647779942455,2097,10.59,334,
104,83,160,6207.00,1647779943168,2098,10.59,334,
96,83,160,6209.00,1647779943645,2099,10.29,334,
93,84,160,6211.00,1647779944132,2099,10.17,334,
93,86,160,6212.00,1647779944799,2100,10.17,335,
95,86,160,6214.00,1647779945335,2100,10.23,335,
99,85,164,6216.00,1647779946016,2101,10.40,335,
102,84,164,6218.00,1647779946531,2102,10.53,335,
102,83,164,6219.00,1647779947004,2102,10.53,335,
102,82,164,6220.00,1647779947743,2102,10.53,335,
103,82,165,6222.00,1647779948370,2103,10.53,335,
102,82,165,6224.00,1647779948948,2104,10.53,335,
102,83,165,6226.00,1647779949410,2104,10.53,335,
100,83,166,6227.00,1647779950006,2105,10.40,335,
99,83,166,6230.00,1647779950623,2106,10.40,335,
99,83,166,6231.00,1647779951092,2106,10.40,336,
99,83,166,6232.00,1647779951569,2107,10.40,336,
99,82,166,6234.00,1647779952205,2107,10.40,336,
92,80,166,6236.00,1647779952782,2108,10.17,336,
92,79,166,6237.00,1647779953502,2108,10.17,336,
96,79,166,6238.00,1647779954189,2109,10.29,336,
101,80,166,6241.00,1647779954689,2110,10.47,336,
101,80,164,6242.00,1647779955357,2110,10.47,336,
104,80,164,6245.00,1647779955898,2111,10.59,336,
104,80,164,6246.00,1647779956371,2111,10.59,336,
106,80,163,6248.00,1647779957110,2112,10.65,336,
105,81,163,6250.00,1647779957821,2113,10.59,337,
102,81,163,6252.00,1647779958544,2113,10.53,337,
100,81,163,6254.00,1647779959159,2114,10.40,337,
103,81,163,6256.00,1647779959728,2115,10.53,337,
103,81,163,6256.00,1647779960326,2115,10.53,337,
102,82,163,6259.00,1647779960950,2116,10.53,337,
102,82,163,6261.00,1647779961877,2116,10.53,337,
99,80,163,6264.00,1647779962390,2117,10.40,337,
99,79,161,6265.00,1647779963056,2118,10.40,337,
98,79,161,6267.00,1647779963586,2119,10.34,337,
101,79,160,6269.00,1647779964243,2119,10.47,338,
106,80,160,6271.00,1647779964783,2120,10.65,338,
106,82,160,6272.00,1647779965492,2120,10.65,338,
106,82,160,6274.00,1647779966216,2121,10.65,338,
105,82,160,6276.00,1647779966700,2122,10.59,338,
105,82,160,6278.00,1647779967325,2122,10.59,338,
103,82,160,6280.00,1647779967901,2123,10.53,338,
104,82,160,6281.00,1647779968381,2123,10.59,338,
104,81,161,6283.00,1647779969041,2124,10.59,338,
105,81,161,6284.00,1647779969575,2124,10.59,338,
105,81,161,6286.00,1647779970246,2125,10.59,339,
105,82,161,6289.00,1647779970775,2126,10.59,339,
105,82,161,6290.00,1647779971893,2126,10.59,339,
106,82,161,6292.00,1647779972470,2127,10.65,339,
106,81,160,6295.00,1647779973141,2128,10.65,339,
104,81,160,6297.00,1647779973648,2129,10.59,339,
103,81,160,6298.00,1647779974130,2129,10.53,339,
103,81,160,6300.00,1647779974887,2130,10.53,339,
104,81,160,6303.00,1647779975582,2131,10.59,339,
104,81,160,6304.00,1647779976229,2131,10.59,339,
104,82,160,6306.00,1647779976780,2132,10.59,340,
104,82,160,6308.00,1647779977500,2132,10.59,340,
105,81,161,6309.00,1647779977965,2133,10.59,340,
105,81,161,6311.00,1647779978449,2133,10.59,340,
106,81,162,6312.00,1647779979062,2134,10.65,340,
109,82,162,6314.00,1647779979654,2135,10.71,340,
109,83,162,6315.00,1647779980141,2135,10.71,340,
109,83,163,6317.00,1647779980604,2136,10.71,340,
110,83,163,6319.00,1647779981181,2136,10.78,340,
105,82,163,6321.00,1647779981819,2137,10.59,340,
105,81,163,6323.00,1647779982284,2137,10.59,340,
105,81,162,6324.00,1647779982883,2138,10.59,341,
108,81,162,6325.00,1647779983501,2138,10.71,341,
106,82,161,6327.00,1647779984150,2139,10.65,341,
104,82,161,6329.00,1647779984695,2140,10.59,341,
102,82,161,6331.00,1647779985170,2140,10.53,341,
102,82,162,6332.00,1647779985945,2141,10.53,341,
98,82,162,6335.00,1647779986895,2142,10.34,341,
99,83,162,6338.00,1647779987817,2143,10.40,341,
102,82,162,6340.00,1647779988286,2143,10.53,341,
103,81,162,6342.00,1647779988770,2144,10.53,341,
103,80,162,6343.00,1647779989498,2144,10.53,342,
103,80,161,6344.00,1647779990138,2145,10.53,342,
105,80,161,6347.00,1647779990696,2146,10.59,342,
104,81,159,6348.00,1647779991392,2146,10.59,342,
106,82,159,6350.00,1647779991895,2147,10.65,342,
106,81,159,6352.00,1647779992372,2147,10.65,342,
108,81,160,6353.00,1647779992987,2148,10.71,342,
109,81,160,6356.00,1647779993581,2149,10.71,342,
110,82,160,6357.00,1647779994053,2149,10.78,342,
110,82,160,6359.00,1647779994526,2150,10.78,342,
110,82,162,6360.00,1647779995119,2150,10.78,342,
106,82,162,6361.00,1647779995736,2151,10.65,343,
106,82,164,6362.00,1647779996402,2151,10.65,343,
104,82,164,6365.00,1647779996941,2152,10.59,343,
104,82,164,6367.00,1647779997413,2152,10.59,343,
104,82,165,6368.00,1647779998095,2153,10.59,343,
103,83,165,6370.00,1647779998616,2154,10.53,343,
103,80,164,6372.00,1647779999288,2154,10.53,343,
104,81,164,6374.00,1647779999817,2155,10.59,343,
104,86,164,6375.00,1647780000287,2155,10.59,343,
103,88,162,6377.00,1647780000894,2156,10.53,343,
103,89,162,6378.00,1647780001501,2156,10.53,343,
103,84,162,6380.00,1647780001986,2157,10.53,344,
104,80,162,6381.00,1647780002449,2157,10.59,344,
105,80,161,6383.00,1647780003114,2158,10.59,344,
105,81,161,6385.00,1647780003651,2159,10.59,344,
102,82,161,6386.00,1647780004141,2159,10.53,344,
102,83,161,6388.00,1647780004811,2160,10.53,344,
100,83,161,6390.00,1647780005337,2160,10.40,344,
101,83,162,6391.00,1647780006072,2161,10.47,344,
105,82,162,6394.00,1647780006533,2162,10.59,344,
104,82,162,6395.00,1647780007010,2162,10.59,344,
104,83,162,6396.00,1647780007733,2162,10.59,344,
102,82,163,6398.00,1647780008362,2163,10.53,345,
101,82,163,6400.00,1647780008945,2164,10.47,345,
101,83,163,6402.00,1647780009410,2164,10.47,345,
101,83,165,6403.00,1647780010138,2165,10.47,345,
101,83,165,6405.00,1647780010860,2166,10.47,345,
99,82,165,6407.00,1647780011326,2166,10.40,345,
99,82,166,6409.00,1647780011948,2167,10.40,345,
99,80,166,6411.00,1647780012538,2168,10.40,345,
103,80,168,6413.00,1647780013218,2168,10.53,345,
105,80,168,6414.00,1647780013981,2169,10.59,345,
104,81,168,6416.00,1647780014452,2169,10.59,345,
104,82,168,6418.00,1647780015064,2170,10.59,346,
106,82,168,6420.00,1647780015652,2171,10.65,346,
104,82,167,6421.00,1647780016372,2171,10.59,346,
104,82,167,6424.00,1647780016855,2172,10.59,346,
103,82,167,6425.00,1647780017331,2172,10.53,346,
103,82,167,6426.00,1647780017946,2173,10.53,346,
106,82,167,6428.00,1647780018539,2173,10.65,346,
108,82,167,6430.00,1647780019004,2174,10.71,346,
108,82,167,6431.00,1647780019490,2174,10.71,346,
108,82,167,6432.00,1647780020105,2175,10.71,346,
104,82,167,6435.00,1647780020703,2176,10.59,346,
104,82,167,6436.00,1647780021346,2176,10.59,347,
105,83,167,6438.00,1647780021897,2177,10.59,347,
105,83,167,6440.00,1647780022368,2177,10.59,347,
105,82,168,6441.00,1647780022966,2178,10.59,347,
103,82,168,6443.00,1647780023584,2179,10.53,347,
103,81,168,6445.00,1647780024048,2179,10.53,347,
104,81,168,6446.00,1647780024527,2180,10.59,347,
104,82,169,6448.00,1647780025186,2180,10.59,347,
105,83,169,6449.00,1647780025732,2181,10.59,347,
104,83,169,6451.00,1647780026213,2181,10.59,347,
