TMIW,3,
RIDE SUMMARY,
Total Time,3601,Seconds,
Total Distance,10644.0,M,
Device Name,KayakPro B6081290,
Device ID,E0:FB:B6:08:12:90,
Start Time,1647172696238,
End Time,1647176300134,
CAL,1,
Uploaded,false,
Strava ID,0,
Four CC,KPro,
Sport,Kayaking,
Power Factor,1.0,
Calorie Factor,1.0,
HR Calorie Factor,1.0,
HRM Calorie Factor,1.0,
HRM ID,F0:13:C3:B1:8C:ED,
HR Based Calories,false,
Time Zone,Europe/Budapest,
SUUNTO Uploaded,false,
SUUNTO Blob Url,,
SUUNTO Workout Url,,
SUUNTO Upload Id,,
Under Armour Uploaded,false,
Under Armour Workout Id,0,
Training Peaks Uploaded,false,
training_peaks_athlete_id,0,
training_peaks_workout_id,0,
Moving Time,3603890,

RIDE DATA
Power,RPM,HR,DISTANCE,TIME_STAMP,ELAPSED,SPEED,CAL,
108,82,166,1693.00,1647173282146,583,10.71,1,
109,82,166,1695.00,1647173282688,584,10.71,1,
109,83,166,1696.00,1647173283232,584,10.71,1,
109,83,166,1698.00,1647173283765,585,10.71,1,
109,83,166,1699.00,1647173284312,585,10.71,1,
109,82,165,1702.00,1647173284868,586,10.71,1,
108,83,165,1703.00,1647173285386,587,10.71,1,
108,85,165,1704.00,1647173285930,587,10.71,1,
109,84,165,1706.00,1647173286468,588,10.71,1,
110,84,167,1707.00,1647173287004,588,10.78,1,
109,83,167,1709.00,1647173287546,589,10.71,1,
109,84,167,1710.00,1647173288096,589,10.71,1,
110,85,167,1713.00,1647173288627,590,10.78,1,
110,84,167,1714.00,1647173289171,590,10.78,1,
109,83,167,1716.00,1647173289978,591,10.71,1,
109,83,167,1718.00,1647173290518,592,10.71,1,
109,83,168,1719.00,1647173291059,592,10.71,1,
109,83,168,1722.00,1647173291595,593,10.71,1,
111,82,168,1723.00,1647173292137,593,10.78,1,
109,82,168,1725.00,1647173292675,594,10.71,1,
109,81,168,1726.00,1647173293216,594,10.71,1,
108,81,168,1728.00,1647173293855,595,10.71,1,
109,81,168,1730.00,1647173294570,596,10.71,1,
109,81,168,1732.00,1647173295100,596,10.71,1,
110,81,168,1734.00,1647173295919,597,10.78,1,
110,81,168,1736.00,1647173296457,598,10.78,1,
109,81,166,1737.00,1647173296989,598,10.71,1,
109,82,166,1739.00,1647173297540,599,10.71,1,
110,81,167,1741.00,1647173298067,599,10.78,1,
108,81,167,1742.00,1647173298618,600,10.71,1,
109,80,167,1744.00,1647173299159,600,10.71,1,
109,80,167,1745.00,1647173299816,601,10.71,1,
106,80,167,1748.00,1647173300511,602,10.65,1,
108,80,166,1749.00,1647173301042,602,10.71,1,
109,81,166,1751.00,1647173301591,603,10.71,1,
109,81,166,1753.00,1647173302128,603,10.71,1,
109,81,166,1754.00,1647173302665,604,10.71,1,
108,81,167,1756.00,1647173303212,604,10.71,1,
105,81,167,1757.00,1647173303741,605,10.59,1,
105,81,167,1759.00,1647173304285,605,10.59,1,
103,81,166,1761.00,1647173304817,606,10.53,1,
104,81,166,1762.00,1647173305368,607,10.59,1,
104,82,166,1764.00,1647173305996,607,10.59,1,
108,83,166,1766.00,1647173306714,608,10.71,1,
108,84,166,1768.00,1647173307255,608,10.71,1,
109,83,165,1769.00,1647173307837,609,10.71,1,
111,83,165,1772.00,1647173308595,610,10.78,1,
111,82,165,1774.00,1647173309150,610,10.78,1,
111,83,165,1775.00,1647173309687,611,10.78,1,
109,84,165,1777.00,1647173310228,611,10.71,1,
109,83,165,1777.00,1647173310763,612,10.71,1,
109,83,165,1780.00,1647173311581,612,10.71,1,
108,83,166,1782.00,1647173312120,613,10.71,1,
105,83,166,1784.00,1647173312653,614,10.59,1,
109,83,166,1785.00,1647173313197,614,10.71,1,
110,84,164,1787.00,1647173313838,615,10.78,1,
110,83,164,1788.00,1647173314552,615,10.78,1,
110,84,164,1791.00,1647173315081,616,10.78,1,
110,84,164,1793.00,1647173315625,617,10.78,1,
110,84,164,1794.00,1647173316168,617,10.78,1,
110,83,164,1796.00,1647173316699,618,10.78,1,
110,82,163,1797.00,1647173317522,618,10.78,1,
109,82,163,1800.00,1647173318057,619,10.71,1,
110,83,163,1802.00,1647173318598,620,10.78,1,
110,86,163,1803.00,1647173319139,620,10.78,1,
109,86,163,1805.00,1647173319676,621,10.71,1,
106,85,162,1806.00,1647173320492,621,10.65,1,
106,84,162,1809.00,1647173321027,622,10.65,1,
106,82,162,1810.00,1647173321574,623,10.65,1,
108,82,161,1812.00,1647173322107,623,10.71,1,
108,82,161,1814.00,1647173322647,624,10.71,1,
106,83,162,1815.00,1647173323458,624,10.65,1,
108,83,162,1817.00,1647173323994,625,10.71,1,
109,83,162,1819.00,1647173324538,626,10.71,1,
109,83,161,1821.00,1647173325078,626,10.71,1,
109,83,161,1823.00,1647173325618,627,10.71,1,
111,83,161,1824.00,1647173326428,627,10.78,1,
110,83,160,1826.00,1647173326966,628,10.78,1,
110,84,160,1828.00,1647173327501,629,10.78,1,
110,85,160,1829.00,1647173328039,629,10.78,1,
109,84,160,1832.00,1647173328590,630,10.71,1,
109,84,160,1833.00,1647173329126,630,10.71,1,
110,83,160,1835.00,1647173329664,631,10.78,1,
109,83,160,1836.00,1647173330200,631,10.71,1,
109,83,160,1838.00,1647173330739,632,10.71,1,
108,82,160,1839.00,1647173331288,632,10.71,1,
108,81,159,1841.00,1647173331918,633,10.71,1,
109,81,159,1843.00,1647173332640,634,10.71,1,
109,81,159,1845.00,1647173333180,634,10.71,1,
109,81,160,1846.00,1647173333837,635,10.71,1,
111,81,160,1849.00,1647173334528,636,10.78,1,
110,81,160,1850.00,1647173335073,636,10.78,1,
109,82,160,1852.00,1647173335608,637,10.71,1,
109,82,160,1854.00,1647173336411,637,10.71,1,
110,81,160,1856.00,1647173336957,638,10.78,1,
110,80,160,1858.00,1647173337497,639,10.78,1,
111,80,157,1859.00,1647173338037,639,10.78,1,
112,81,157,1861.00,1647173338580,640,10.84,1,
111,82,157,1863.00,1647173339117,640,10.78,1,
111,83,157,1864.00,1647173339656,641,10.78,1,
110,82,159,1866.00,1647173340192,641,10.78,1,
110,82,159,1867.00,1647173340734,642,10.78,1,
110,82,159,1868.00,1647173341280,642,10.78,1,
110,82,161,1870.00,1647173341874,643,10.78,1,
105,82,161,1873.00,1647173342626,644,10.59,1,
105,83,161,1875.00,1647173343168,644,10.59,1,
110,83,161,1876.00,1647173343703,645,10.78,1,
109,84,162,1878.00,1647173344246,645,10.71,1,
109,84,162,1879.00,1647173344784,646,10.71,1,
106,83,162,1881.00,1647173345325,647,10.65,1,
106,82,163,1883.00,1647173345873,647,10.65,1,
109,81,163,1884.00,1647173346408,648,10.71,1,
109,82,163,1886.00,1647173346949,648,10.71,1,
109,82,163,1887.00,1647173347486,649,10.71,1,
112,84,163,1889.00,1647173348031,649,10.84,1,
112,84,163,1890.00,1647173348568,650,10.84,1,
108,83,164,1893.00,1647173349108,650,10.71,1,
108,82,164,1894.00,1647173349650,651,10.71,1,
105,81,164,1896.00,1647173350184,651,10.59,1,
106,81,166,1897.00,1647173350865,652,10.65,1,
106,81,166,1899.00,1647173351536,653,10.65,1,
106,81,166,1901.00,1647173352077,653,10.65,1,
106,81,166,1903.00,1647173352617,654,10.65,1,
106,80,166,1904.00,1647173353155,654,10.65,1,
108,80,166,1906.00,1647173353697,655,10.71,1,
108,80,166,1907.00,1647173354235,655,10.71,1,
110,80,167,1909.00,1647173354877,656,10.78,1,
110,81,167,1912.00,1647173355585,657,10.78,1,
110,83,168,1913.00,1647173356121,657,10.78,1,
109,84,168,1915.00,1647173356669,658,10.71,1,
108,83,168,1916.00,1647173357207,658,10.71,1,
108,82,166,1918.00,1647173357839,659,10.71,1,
109,82,166,1920.00,1647173358561,660,10.71,1,
108,82,166,1922.00,1647173359098,660,10.71,1,
106,83,166,1924.00,1647173359637,661,10.65,1,
108,83,166,1925.00,1647173360178,661,10.71,1,
108,83,166,1927.00,1647173360712,662,10.71,1,
108,82,166,1928.00,1647173361256,662,10.71,1,
108,82,164,1930.00,1647173362063,663,10.71,1,
106,82,164,1933.00,1647173362609,664,10.65,1,
108,82,164,1934.00,1647173363147,664,10.71,1,
110,82,164,1936.00,1647173363686,665,10.78,1,
110,82,164,1937.00,1647173364224,665,10.78,1,
110,83,164,1939.00,1647173364765,666,10.78,1,
111,83,164,1940.00,1647173365308,666,10.78,1,
109,83,158,1942.00,1647173365837,667,10.71,1,
109,82,158,1944.00,1647173366387,668,10.71,1,
108,82,158,1945.00,1647173366926,668,10.71,1,
109,82,158,1947.00,1647173367468,669,10.71,1,
109,82,157,1948.00,1647173367995,669,10.71,1,
106,82,157,1950.00,1647173368549,670,10.65,1,
106,82,157,1952.00,1647173369088,670,10.65,1,
106,81,157,1953.00,1647173369626,671,10.65,1,
106,80,160,1955.00,1647173370166,671,10.65,1,
109,81,160,1956.00,1647173370702,672,10.71,1,
108,82,160,1958.00,1647173371244,672,10.71,1,
106,83,160,1959.00,1647173371840,673,10.65,1,
106,83,160,1962.00,1647173372596,674,10.65,1,
105,81,162,1964.00,1647173373136,674,10.59,1,
105,79,162,1965.00,1647173373677,675,10.59,1,
106,80,162,1967.00,1647173374217,675,10.65,1,
105,81,160,1968.00,1647173374878,676,10.59,1,
104,81,160,1970.00,1647173375568,677,10.59,1,
105,81,159,1973.00,1647173376102,677,10.59,1,
105,81,159,1974.00,1647173376648,678,10.59,1,
106,81,159,1976.00,1647173377188,678,10.65,1,
106,82,159,1977.00,1647173377837,679,10.65,1,
106,81,159,1979.00,1647173378539,680,10.65,1,
106,81,159,1982.00,1647173379076,680,10.65,1,
106,82,159,1983.00,1647173379620,681,10.65,1,
106,82,159,1984.00,1647173380155,681,10.65,1,
106,79,159,1986.00,1647173380695,682,10.65,1,
114,83,159,1987.00,1647173381235,682,10.91,1,
114,93,160,1989.00,1647173381879,683,10.91,1,
111,98,160,1992.00,1647173382598,684,10.78,1,
111,99,160,1993.00,1647173383126,684,10.78,1,
110,89,160,1995.00,1647173383666,685,10.78,1,
109,82,161,1996.00,1647173384207,685,10.71,1,
109,82,161,1998.00,1647173384742,686,10.71,1,
109,83,161,1999.00,1647173385288,686,10.71,1,
108,82,161,2002.00,1647173385819,687,10.71,1,
109,82,161,2003.00,1647173386639,688,10.71,1,
110,82,162,2005.00,1647173387179,688,10.78,1,
110,82,162,2007.00,1647173387712,689,10.78,1,
110,82,162,2008.00,1647173388253,689,10.78,1,
110,82,166,2009.00,1647173388880,690,10.78,1,
109,82,166,2012.00,1647173389609,691,10.71,1,
109,82,166,2014.00,1647173390144,691,10.71,1,
108,81,166,2016.00,1647173390677,692,10.71,1,
108,80,166,2017.00,1647173391227,692,10.71,1,
108,81,166,2019.00,1647173391762,693,10.71,1,
108,81,166,2020.00,1647173392578,693,10.71,1,
109,82,168,2023.00,1647173393117,694,10.71,1,
108,82,168,2025.00,1647173393657,695,10.71,1,
108,81,168,2026.00,1647173394471,695,10.71,1,
109,80,168,2028.00,1647173394998,696,10.71,1,
110,81,168,2030.00,1647173395551,697,10.78,1,
109,82,169,2032.00,1647173396086,697,10.71,1,
108,81,169,2034.00,1647173396628,698,10.71,1,
108,81,169,2035.00,1647173397167,698,10.71,1,
106,80,169,2037.00,1647173397817,699,10.65,1,
109,80,169,2038.00,1647173398521,699,10.71,1,
109,81,169,2040.00,1647173399063,700,10.71,1,
108,81,169,2042.00,1647173399597,701,10.71,1,
108,80,169,2044.00,1647173400131,701,10.71,1,
109,80,169,2045.00,1647173400673,702,10.71,1,
108,79,170,2047.00,1647173401207,702,10.71,1,
108,80,170,2048.00,1647173401755,703,10.71,1,
109,80,170,2050.00,1647173402294,703,10.71,1,
109,80,170,2052.00,1647173402838,704,10.71,1,
108,80,170,2054.00,1647173403378,705,10.71,1,
109,80,170,2055.00,1647173404001,705,10.71,1,
109,80,170,2057.00,1647173404714,706,10.71,1,
109,80,170,2059.00,1647173405259,706,10.71,1,
108,80,170,2060.00,1647173405900,707,10.71,1,
108,81,170,2063.00,1647173406616,708,10.71,1,
109,81,170,2065.00,1647173407429,708,10.71,1,
110,81,169,2067.00,1647173407964,709,10.78,1,
111,81,169,2069.00,1647173408505,710,10.78,1,
111,81,168,2069.00,1647173409038,710,10.78,1,
111,82,168,2072.00,1647173409590,711,10.78,1,
109,81,168,2074.00,1647173410394,711,10.71,1,
109,81,169,2076.00,1647173410971,712,10.71,1,
108,81,169,2077.00,1647173411480,713,10.71,1,
108,81,169,2079.00,1647173412019,713,10.71,1,
108,81,169,2080.00,1647173412554,714,10.71,1,
109,81,169,2082.00,1647173413373,714,10.71,1,
110,82,171,2085.00,1647173413920,715,10.78,1,
111,82,171,2086.00,1647173414441,716,10.78,1,
111,82,171,2088.00,1647173414979,716,10.78,1,
111,82,171,2089.00,1647173415525,717,10.78,1,
110,82,172,2091.00,1647173416073,717,10.78,1,
110,82,172,2093.00,1647173416594,718,10.78,1,
111,82,175,2095.00,1647173417151,718,10.78,1,
111,82,175,2096.00,1647173417684,719,10.78,1,
111,82,175,2098.00,1647173418226,719,10.78,1,
112,83,175,2099.00,1647173418858,720,10.84,1,
110,82,175,2102.00,1647173419570,721,10.78,1,
109,82,175,2104.00,1647173420114,721,10.71,1,
109,82,175,2105.00,1647173420656,722,10.71,1,
106,82,178,2107.00,1647173421198,722,10.65,1,
109,82,178,2108.00,1647173421734,723,10.71,1,
109,81,178,2109.00,1647173422268,723,10.71,1,
110,81,177,2111.00,1647173422803,724,10.78,1,
110,81,177,2113.00,1647173423361,725,10.78,1,
110,82,177,2115.00,1647173423896,725,10.78,1,
110,82,177,2116.00,1647173424438,726,10.78,1,
108,82,178,2118.00,1647173424975,726,10.71,1,
109,82,178,2119.00,1647173425516,727,10.71,1,
109,81,179,2121.00,1647173426048,727,10.71,1,
108,81,179,2123.00,1647173426600,728,10.71,1,
108,81,179,2124.00,1647173427136,728,10.71,1,
106,80,179,2126.00,1647173427672,729,10.65,1,
106,81,179,2127.00,1647173428221,729,10.65,1,
105,81,179,2129.00,1647173428754,730,10.59,1,
106,81,179,2130.00,1647173429296,730,10.65,1,
106,82,178,2132.00,1647173429832,731,10.65,1,
105,82,178,2134.00,1647173430377,732,10.59,1,
105,82,178,2135.00,1647173430918,732,10.59,1,
106,82,178,2137.00,1647173431456,733,10.65,1,
108,81,177,2138.00,1647173431991,733,10.71,1,
108,81,177,2140.00,1647173432536,734,10.71,1,
106,81,177,2142.00,1647173433078,734,10.65,1,
109,82,177,2144.00,1647173433619,735,10.71,1,
109,82,175,2145.00,1647173434158,735,10.71,1,
109,81,175,2147.00,1647173434693,736,10.71,1,
110,81,175,2148.00,1647173435237,736,10.78,1,
108,82,176,2150.00,1647173435863,737,10.71,1,
105,82,176,2152.00,1647173436590,738,10.59,1,
102,82,176,2154.00,1647173437127,738,10.53,1,
103,81,176,2155.00,1647173437653,739,10.53,1,
103,82,174,2157.00,1647173438196,739,10.53,1,
105,82,174,2158.00,1647173438742,740,10.59,1,
105,82,174,2160.00,1647173439291,740,10.59,1,
105,82,174,2162.00,1647173439822,741,10.59,1,
105,82,174,2164.00,1647173440367,742,10.59,1,
106,82,174,2165.00,1647173441013,742,10.65,1,
109,83,174,2167.00,1647173441716,743,10.71,1,
109,82,174,2169.00,1647173442257,743,10.71,1,
109,81,174,2170.00,1647173442880,744,10.71,1,
105,81,174,2173.00,1647173443609,745,10.59,1,
105,82,174,2175.00,1647173444147,745,10.59,1,
105,83,174,2176.00,1647173444686,746,10.59,1,
106,82,173,2178.00,1647173445225,746,10.65,1,
106,81,173,2178.00,1647173445767,747,10.65,1,
109,80,173,2181.00,1647173446314,747,10.71,1,
109,80,170,2183.00,1647173446841,748,10.71,1,
109,80,170,2184.00,1647173447391,749,10.71,1,
109,81,170,2186.00,1647173447927,749,10.71,1,
109,82,170,2187.00,1647173448470,750,10.71,1,
108,82,170,2189.00,1647173449003,750,10.71,1,
110,81,170,2190.00,1647173449547,751,10.78,1,
108,80,170,2192.00,1647173450083,751,10.71,1,
108,80,170,2194.00,1647173450617,752,10.71,1,
109,80,171,2195.00,1647173451172,752,10.71,1,
108,81,171,2197.00,1647173451977,753,10.71,1,
110,81,171,2199.00,1647173452515,754,10.78,1,
110,82,171,2201.00,1647173453057,754,10.78,1,
108,81,171,2203.00,1647173453587,755,10.71,1,
108,81,171,2204.00,1647173454136,755,10.71,1,
105,81,171,2206.00,1647173454676,756,10.59,1,
105,81,173,2207.00,1647173455216,756,10.59,1,
108,81,173,2209.00,1647173455751,757,10.71,1,
110,82,173,2210.00,1647173456297,757,10.78,1,
109,81,173,2213.00,1647173456918,758,10.71,1,
110,82,173,2215.00,1647173457647,759,10.78,1,
109,82,173,2216.00,1647173458185,759,10.71,1,
109,82,173,2217.00,1647173458844,760,10.71,1,
108,83,173,2220.00,1647173459536,761,10.71,1,
110,82,173,2222.00,1647173460068,761,10.78,1,
110,82,173,2224.00,1647173460621,762,10.78,1,
110,82,171,2225.00,1647173461157,762,10.78,1,
110,83,171,2226.00,1647173461700,763,10.78,1,
109,82,171,2228.00,1647173462235,763,10.71,1,
109,82,170,2230.00,1647173462837,764,10.71,1,
106,81,170,2233.00,1647173463591,765,10.65,1,
108,81,170,2234.00,1647173464127,765,10.71,1,
108,81,170,2235.00,1647173464668,766,10.71,1,
109,82,169,2237.00,1647173465203,766,10.71,1,
110,82,169,2239.00,1647173465741,767,10.78,1,
110,83,169,2240.00,1647173466288,767,10.78,1,
109,83,169,2241.00,1647173466824,768,10.71,1,
110,82,169,2244.00,1647173467366,769,10.78,1,
111,82,170,2245.00,1647173468006,769,10.78,1,
110,82,170,2247.00,1647173468714,770,10.78,1,
109,82,170,2249.00,1647173469256,770,10.71,1,
109,81,170,2250.00,1647173469873,771,10.71,1,
110,81,170,2253.00,1647173470606,772,10.78,1,
110,81,170,2255.00,1647173471148,772,10.78,1,
109,81,170,2256.00,1647173471691,773,10.71,1,
108,81,170,2258.00,1647173472225,773,10.71,1,
108,81,170,2259.00,1647173472764,774,10.71,1,
108,81,170,2261.00,1647173473308,774,10.71,1,
108,82,172,2263.00,1647173473848,775,10.71,1,
108,81,172,2265.00,1647173474387,776,10.71,1,
108,82,172,2266.00,1647173474927,776,10.71,1,
106,82,172,2268.00,1647173475467,777,10.65,1,
108,82,173,2269.00,1647173476007,777,10.71,1,
108,82,173,2270.00,1647173476546,777,10.71,1,
108,81,173,2273.00,1647173477089,778,10.71,1,
108,80,173,2274.00,1647173477628,779,10.71,1,
109,80,173,2276.00,1647173478169,779,10.71,1,
110,80,173,2277.00,1647173478844,780,10.78,1,
111,80,173,2279.00,1647173479517,781,10.78,1,
111,79,173,2281.00,1647173480059,781,10.78,1,
112,79,173,2283.00,1647173480594,782,10.84,1,
111,78,172,2285.00,1647173481139,782,10.78,1,
112,80,172,2286.00,1647173481675,783,10.84,1,
112,81,172,2288.00,1647173482220,783,10.84,1,
112,81,173,2289.00,1647173482846,784,10.84,1,
112,81,173,2291.00,1647173483570,785,10.84,1,
112,81,173,2294.00,1647173484102,785,10.84,1,
112,80,173,2295.00,1647173484644,786,10.84,1,
112,80,173,2297.00,1647173485188,786,10.84,1,
111,80,173,2298.00,1647173485722,787,10.78,1,
113,80,173,2300.00,1647173486270,787,10.84,1,
113,81,173,2301.00,1647173486876,788,10.84,1,
112,82,173,2304.00,1647173487611,789,10.84,1,
112,82,173,2306.00,1647173488157,789,10.84,1,
112,80,174,2307.00,1647173488823,790,10.84,1,
111,80,174,2309.00,1647173489508,791,10.78,1,
111,80,175,2311.00,1647173490040,791,10.78,1,
110,81,175,2313.00,1647173490580,792,10.78,1,
110,81,175,2315.00,1647173491126,792,10.78,1,
108,81,175,2316.00,1647173491665,793,10.71,1,
109,81,175,2318.00,1647173492207,793,10.71,1,
109,80,175,2319.00,1647173492742,794,10.71,1,
109,80,175,2321.00,1647173493287,794,10.71,1,
110,80,175,2323.00,1647173493854,795,10.78,1,
109,81,175,2324.00,1647173494368,796,10.71,1,
109,81,175,2326.00,1647173494911,796,10.71,1,
109,81,175,2327.00,1647173495444,797,10.71,1,
106,81,175,2329.00,1647173495988,797,10.65,1,
106,80,175,2330.00,1647173496533,798,10.65,1,
109,80,175,2332.00,1647173497068,798,10.71,1,
110,80,175,2334.00,1647173497608,799,10.78,1,
109,81,175,2336.00,1647173498146,799,10.71,1,
109,82,175,2337.00,1647173498692,800,10.71,1,
109,82,175,2339.00,1647173499227,800,10.71,1,
109,82,174,2340.00,1647173499865,801,10.71,1,
110,82,174,2343.00,1647173500578,802,10.78,1,
108,81,174,2344.00,1647173501115,802,10.71,1,
110,81,174,2346.00,1647173501655,803,10.78,1,
110,84,172,2347.00,1647173502196,803,10.78,1,
109,85,172,2349.00,1647173502731,804,10.71,1,
105,86,172,2350.00,1647173503277,804,10.59,1,
105,84,172,2352.00,1647173503869,805,10.59,1,
105,82,172,2355.00,1647173504629,806,10.59,1,
105,82,171,2356.00,1647173505165,806,10.59,1,
104,83,171,2358.00,1647173505700,807,10.59,1,
104,83,171,2359.00,1647173506246,807,10.59,1,
105,82,173,2361.00,1647173506828,808,10.59,1,
108,82,173,2364.00,1647173507597,809,10.71,1,
110,82,173,2365.00,1647173508132,809,10.78,1,
110,82,173,2367.00,1647173508672,810,10.78,1,
109,82,173,2368.00,1647173509209,810,10.71,1,
108,82,175,2370.00,1647173509880,811,10.71,1,
108,82,175,2372.00,1647173510573,812,10.71,1,
109,81,175,2374.00,1647173511108,812,10.71,1,
109,80,175,2376.00,1647173511647,813,10.71,1,
111,80,175,2377.00,1647173512187,813,10.78,1,
110,81,175,2379.00,1647173512723,814,10.78,1,
110,81,175,2380.00,1647173513270,814,10.78,1,
110,82,175,2382.00,1647173513847,815,10.78,1,
110,81,175,2385.00,1647173514616,816,10.78,1,
111,81,175,2385.00,1647173515160,816,10.78,1,
110,81,175,2387.00,1647173515829,817,10.78,1,
110,81,175,2390.00,1647173516508,818,10.78,1,
110,82,175,2391.00,1647173517048,818,10.78,1,
108,83,175,2393.00,1647173517590,819,10.71,1,
108,84,176,2395.00,1647173518127,819,10.71,1,
109,83,176,2396.00,1647173518665,820,10.71,1,
110,82,176,2398.00,1647173519207,820,10.78,1,
110,81,176,2399.00,1647173519743,821,10.78,1,
109,81,176,2401.00,1647173520286,821,10.71,1,
108,81,175,2403.00,1647173521100,822,10.71,1,
108,81,175,2405.00,1647173521630,823,10.71,1,
105,81,175,2407.00,1647173522175,823,10.59,1,
105,81,175,2408.00,1647173522711,824,10.59,1,
103,80,175,2410.00,1647173523262,824,10.53,1,
106,80,176,2411.00,1647173523850,825,10.65,1,
109,80,176,2414.00,1647173524605,826,10.71,1,
111,80,176,2416.00,1647173525141,826,10.78,1,
111,81,177,2417.00,1647173525830,827,10.78,1,
110,80,177,2419.00,1647173526498,828,10.78,1,
111,81,177,2421.00,1647173527115,828,10.78,1,
111,81,177,2424.00,1647173527848,829,10.78,1,
112,80,177,2425.00,1647173528383,830,10.84,1,
111,80,175,2427.00,1647173528920,830,10.78,1,
111,79,175,2428.00,1647173529469,831,10.78,1,
110,80,175,2430.00,1647173530007,831,10.78,1,
109,80,176,2431.00,1647173530896,832,10.71,1,
106,80,176,2435.00,1647173531626,833,10.65,1,
108,80,176,2437.00,1647173532166,833,10.71,1,
109,80,177,2438.00,1647173532848,834,10.71,1,
109,80,177,2440.00,1647173533788,835,10.71,1,
110,80,177,2443.00,1647173534326,836,10.78,1,
112,81,179,2445.00,1647173534861,836,10.84,1,
112,81,179,2446.00,1647173535406,837,10.84,1,
112,81,184,2447.00,1647173536008,837,10.84,1,
112,81,184,2449.00,1647173536758,838,10.84,1,
111,81,184,2452.00,1647173537295,838,10.78,1,
110,80,184,2454.00,1647173537845,839,10.78,1,
110,80,184,2455.00,1647173538376,840,10.78,1,
111,81,184,2457.00,1647173538921,840,10.78,1,
112,81,184,2458.00,1647173539457,841,10.84,1,
110,82,180,2460.00,1647173539996,841,10.78,1,
110,82,180,2461.00,1647173540538,842,10.78,1,
110,82,180,2463.00,1647173541076,842,10.78,1,
110,83,180,2465.00,1647173541605,843,10.78,1,
111,82,178,2466.00,1647173542143,843,10.78,1,
111,82,178,2468.00,1647173542687,844,10.78,1,
112,82,178,2469.00,1647173543224,844,10.84,1,
112,81,178,2471.00,1647173543803,845,10.84,1,
112,81,178,2473.00,1647173544308,845,10.84,1,
112,81,176,2475.00,1647173544981,846,10.84,1,
110,82,176,2477.00,1647173545655,847,10.78,1,
109,83,176,2478.00,1647173546195,847,10.71,1,
109,83,175,2480.00,1647173546823,848,10.71,1,
109,82,175,2482.00,1647173547558,849,10.71,1,
109,81,175,2484.00,1647173548095,849,10.71,1,
108,81,175,2486.00,1647173548635,850,10.71,1,
108,82,176,2487.00,1647173549178,850,10.71,1,
109,83,176,2489.00,1647173549710,851,10.71,1,
106,83,176,2490.00,1647173550254,851,10.65,1,
106,82,176,2492.00,1647173550849,852,10.65,1,
109,81,176,2495.00,1647173551607,853,10.71,1,
109,81,176,2496.00,1647173552150,853,10.71,1,
110,81,176,2498.00,1647173552827,854,10.78,1,
110,81,176,2500.00,1647173553498,855,10.78,1,
110,81,179,2501.00,1647173554039,855,10.78,1,
109,81,179,2504.00,1647173554578,856,10.71,1,
109,81,179,2505.00,1647173555117,856,10.71,1,
109,81,179,2507.00,1647173555653,857,10.71,1,
109,82,179,2508.00,1647173556197,857,10.71,1,
109,83,179,2510.00,1647173556730,858,10.71,1,
110,83,179,2511.00,1647173557277,858,10.78,1,
110,83,177,2513.00,1647173557871,859,10.78,1,
110,82,177,2516.00,1647173558626,860,10.78,1,
110,82,177,2517.00,1647173559169,860,10.78,1,
109,82,177,2519.00,1647173559700,861,10.71,1,
109,82,178,2520.00,1647173560522,861,10.71,1,
108,81,178,2522.00,1647173561063,862,10.71,1,
108,81,178,2525.00,1647173561597,863,10.71,1,
108,81,178,2526.00,1647173562136,863,10.71,1,
106,81,179,2528.00,1647173562974,864,10.65,1,
106,81,179,2530.00,1647173563488,865,10.65,1,
106,81,179,2531.00,1647173564029,865,10.65,1,
108,81,179,2533.00,1647173564570,866,10.71,1,
109,79,180,2535.00,1647173565107,866,10.71,1,
112,81,180,2536.00,1647173565650,867,10.84,1,
112,87,180,2538.00,1647173566460,867,10.84,1,
109,91,180,2540.00,1647173566995,868,10.71,1,
106,91,180,2542.00,1647173567544,869,10.65,1,
108,85,182,2544.00,1647173568068,869,10.71,1,
109,81,182,2545.00,1647173568604,870,10.71,1,
109,81,182,2547.00,1647173569155,870,10.71,1,
109,81,182,2548.00,1647173569691,871,10.71,1,
109,82,182,2550.00,1647173570233,871,10.71,1,
109,83,182,2551.00,1647173570773,872,10.71,1,
109,83,182,2553.00,1647173571317,872,10.71,1,
109,83,181,2555.00,1647173571955,873,10.71,1,
108,82,181,2557.00,1647173572662,874,10.71,1,
106,81,181,2559.00,1647173573200,874,10.65,1,
109,81,179,2560.00,1647173573842,875,10.71,1,
109,81,179,2562.00,1647173574559,876,10.71,1,
110,81,179,2565.00,1647173575096,876,10.78,1,
110,81,179,2566.00,1647173575635,877,10.78,1,
109,82,180,2568.00,1647173576173,877,10.71,1,
108,82,180,2569.00,1647173576715,878,10.71,1,
108,82,180,2571.00,1647173577251,878,10.71,1,
109,81,181,2572.00,1647173577871,879,10.71,1,
109,80,181,2575.00,1647173578607,880,10.71,1,
109,80,181,2577.00,1647173579145,880,10.71,1,
110,80,180,2578.00,1647173579830,881,10.78,1,
110,81,180,2580.00,1647173580493,882,10.78,1,
109,82,181,2582.00,1647173581308,882,10.71,1,
109,82,181,2585.00,1647173581845,883,10.71,1,
110,82,181,2586.00,1647173582387,884,10.78,1,
110,82,180,2588.00,1647173582920,884,10.78,1,
108,82,180,2589.00,1647173583468,885,10.71,1,
